year,period_end,region_code,org_code,org_name,available_total,available_general_and_acute,available_learning_disabilities,available_maternity,available_mental_illness,occupied_total,occupied_general_and_acute,occupied_learning_disabilities,occupied_maternity,occupied_mental_illness,%_occupied_total,%_occupied_general_and_acute,%_occupied_learning_disabilities,%_occupied_maternity,%_occupied_mental_illness,source_file,quarter,period,occupancy_rate
2020,June,Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2028.527473,1936.373626,-,92.15384615,-,1540.395604,1483.615385,-,56.78021978,-,0.7593664,0.766182396,-,0.616145958,-,2020-Q1.csv,Q1,2020_Q1,0.7593663997667731
2020,June,Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,1418.252747,1321.186813,-,97.06593407,-,803.7472527,760.0879121,-,43.65934066,-,0.566716514,0.575306917,-,0.449790558,-,2020-Q1.csv,Q1,2020_Q1,0.5667165139642066
2020,June,Y60,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1083.956044,919.956044,-,164,-,785.5274725,677.3186813,-,108.2087912,-,0.724685726,0.736251135,-,0.659809702,-,2020-Q1.csv,Q1,2020_Q1,0.7246857258171255
2020,June,Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1577.67033,1453.67033,-,124,-,1042.318681,984.4725275,-,57.84615385,-,0.660669509,0.677232318,-,0.466501241,-,2020-Q1.csv,Q1,2020_Q1,0.6606695081855283
2020,June,Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,827.4835165,765.4285714,-,62.05494505,-,463.1978022,427.2417582,-,35.95604396,-,0.559766803,0.558173256,-,0.579422702,-,2020-Q1.csv,Q1,2020_Q1,0.5597668025572085
2020,June,Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1511.868132,1403.868132,-,108,-,897.8021978,821.3516484,-,76.45054945,-,0.593836313,0.585063248,-,0.707875458,-,2020-Q1.csv,Q1,2020_Q1,0.5938363133643987
2020,June,Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,659.1098901,597.1098901,-,62,-,420.8571429,386.0989011,-,34.75824176,-,0.638523483,0.646612805,-,0.560616803,-,2020-Q1.csv,Q1,2020_Q1,0.6385234832937307
2020,June,Y60,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,245.9340659,-,-,-,245.9340659,149.3296703,-,-,-,149.3296703,0.607193923,-,-,-,0.607193923,2020-Q1.csv,Q1,2020_Q1,0.6071939231091288
2020,June,Y60,RXT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,662.032967,-,-,-,662.032967,608.7362637,-,-,-,608.7362637,0.919495394,-,-,-,0.919495394,2020-Q1.csv,Q1,2020_Q1,0.9194953937996263
2020,June,Y60,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,736.4835165,699.0769231,-,37.40659341,-,427.5824176,402.9230769,-,24.65934066,-,0.580572963,0.576364437,-,0.659224442,-,2020-Q1.csv,Q1,2020_Q1,0.5805729633054184
2020,June,Y60,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,24.0,24,-,-,-,22.1978022,22.1978022,-,-,-,0.924908425,0.924908425,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.924908425
2020,June,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,37.6043956,-,6,-,31.6043956,18.63736264,-,3.56043956,-,15.07692308,0.495616598,-,0.593406593,-,0.47705146,2020-Q1.csv,Q1,2020_Q1,0.4956165986084882
2020,June,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,314.0,-,69,-,245,243.7472527,-,43.3956044,-,200.3516484,0.776265136,-,0.628921803,-,0.81776183,2020-Q1.csv,Q1,2020_Q1,0.7762651359872611
2020,June,Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,64.54945055,64.54945055,-,-,-,14.26373626,14.26373626,-,-,-,0.220973783,0.220973783,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.22097378271177243
2020,June,Y60,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,258.6153846,-,29,-,229.6153846,226.7362637,-,22.52747253,-,204.2087912,0.876731537,-,0.776809397,-,0.88935152,2020-Q1.csv,Q1,2020_Q1,0.8767315372621493
2020,June,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,687.0,88,10,-,589,514.8241758,58.30769231,10,-,446.5164835,0.749380169,0.662587413,1,-,0.758092502,2020-Q1.csv,Q1,2020_Q1,0.7493801685589521
2020,June,Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1880.054945,1738.450549,-,141.6043956,-,1061.472527,988.7582418,-,72.71428571,-,0.564596546,0.568758336,-,0.513503027,-,2020-Q1.csv,Q1,2020_Q1,0.5645965453419234
2020,June,Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1032.571429,928.010989,-,104.5604396,-,728.021978,665.4835165,-,62.53846154,-,0.705057256,0.717107367,-,0.59810825,-,2020-Q1.csv,Q1,2020_Q1,0.7050572556564509
2020,June,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",558.3076923,533.3076923,-,25,-,308.0879121,292.2637363,-,15.82417582,-,0.551824588,0.548020853,-,0.632967033,-,2020-Q1.csv,Q1,2020_Q1,0.5518245876763822
2020,June,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,429.8461538,376.8461538,-,53,-,264.9340659,237.5054945,-,27.42857143,-,0.616346252,0.63024524,-,0.517520216,-,2020-Q1.csv,Q1,2020_Q1,0.6163462521599513
2020,June,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1047.967033,983.967033,-,64,-,702.0879121,668.956044,-,33.13186813,-,0.669952289,0.679856155,-,0.51768544,-,2020-Q1.csv,Q1,2020_Q1,0.6699522885659325
2020,June,Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,253.1648352,253.1648352,-,-,-,96.47252747,96.47252747,-,-,-,0.381066065,0.381066065,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.38106606469965226
2020,June,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,946.4945055,838.5494505,-,107.9450549,-,584.967033,545.5054945,-,39.46153846,-,0.618035318,0.650534675,-,0.3655706,-,2020-Q1.csv,Q1,2020_Q1,0.6180353183254692
2020,June,Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,467.0,429,-,38,-,269.032967,253.3516484,-,15.68131868,-,0.576087724,0.590563283,-,0.412666281,-,2020-Q1.csv,Q1,2020_Q1,0.5760877237687366
2020,June,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,390.5604396,347.5604396,-,43,-,234.6483516,226.7032967,-,7.945054945,-,0.600799077,0.65227014,-,0.18476872,-,2020-Q1.csv,Q1,2020_Q1,0.6007990769375404
2020,June,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,842.021978,782.8791209,-,59.14285714,-,612.3076923,583.5714286,-,28.73626374,-,0.727187304,0.745417029,-,0.485878855,-,2020-Q1.csv,Q1,2020_Q1,0.7271873042487259
2020,June,Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,882.4615385,802.6373626,-,79.82417582,-,599.8791209,572.032967,-,27.84615385,-,0.679779339,0.712691676,-,0.348843612,-,2020-Q1.csv,Q1,2020_Q1,0.6797793385076805
2020,June,Y61,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,435.3626374,-,5,-,430.3626374,324.1868132,-,3,-,321.1868132,0.744636276,-,0.6,-,0.746316676,2020-Q1.csv,Q1,2020_Q1,0.744636276406387
2020,June,Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,438.0,376,-,62,-,274.0989011,246.2417582,-,27.85714286,-,0.625796578,0.654898293,-,0.449308756,-,2020-Q1.csv,Q1,2020_Q1,0.6257965778538812
2020,June,Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,334.4505495,102,10,-,222.4505495,198.1208791,56.42857143,4.087912088,-,137.6043956,0.592377197,0.553221289,0.408791209,-,0.618584202,2020-Q1.csv,Q1,2020_Q1,0.5923771971557188
2020,June,Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,769.8681319,698.0879121,-,71.78021978,-,401.2747253,383.4945055,-,17.78021978,-,0.52122527,0.549349872,-,0.247703613,-,2020-Q1.csv,Q1,2020_Q1,0.5212252705014195
2020,June,Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,649.4285714,574.4285714,-,75,-,382.4175824,341.5274725,-,40.89010989,-,0.588852415,0.594551681,-,0.545201465,-,2020-Q1.csv,Q1,2020_Q1,0.5888524146321537
2020,June,Y61,RWR,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,405.978022,-,64.97802198,-,341,346.021978,-,59.63736264,-,286.3846154,0.85231702,-,0.917808219,-,0.839837582,2020-Q1.csv,Q1,2020_Q1,0.852317020254855
2020,June,Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,66.93406593,66.93406593,-,-,-,54.93406593,54.93406593,-,-,-,0.820719094,0.820719094,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.820719093733979
2020,June,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1367.582418,1247.10989,-,108.4725275,12,1103.10989,1006.637363,-,84.85714286,11.61538462,0.806613098,0.807176152,-,0.782291561,0.967948718,2020-Q1.csv,Q1,2020_Q1,0.8066130973029224
2020,June,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,789.2857143,757.2857143,-,32,-,410.0879121,393.8571429,-,16.23076923,-,0.519568395,0.520090549,-,0.507211538,-,2020-Q1.csv,Q1,2020_Q1,0.5195683954114105
2020,June,Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,660.3516484,623.3516484,-,37,-,499.1978022,477.7032967,-,21.49450549,-,0.755957532,0.766346408,-,0.580932581,-,2020-Q1.csv,Q1,2020_Q1,0.7559575317325732
2020,June,Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,121.4395604,121.4395604,-,-,-,63.41758242,63.41758242,-,-,-,0.522215184,0.522215184,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.5222151843362569
2020,June,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,220.9010989,213.9010989,-,-,7,112.1758242,106.3186813,-,-,5.857142857,0.507810168,0.49704598,-,-,0.836734694,2020-Q1.csv,Q1,2020_Q1,0.5078101682544414
2020,June,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,558.0,522,-,36,-,361.1648352,343.8571429,-,17.30769231,-,0.647248809,0.658730159,-,0.480769231,-,2020-Q1.csv,Q1,2020_Q1,0.6472488086021506
2020,June,Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,149.1648352,149.1648352,-,-,-,108.0989011,108.0989011,-,-,-,0.724694268,0.724694268,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.7246942682909223
2020,June,Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1594.681319,1594.681319,-,-,-,980.9010989,980.9010989,-,-,-,0.615107914,0.615107914,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.6151079135454524
2020,June,Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,83.6043956,83.6043956,-,-,-,36.89010989,36.89010989,-,-,-,0.441246057,0.441246057,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.44124605680421897
2020,June,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,120.7582418,25.75824176,-,95,-,56.06593407,10.6043956,-,45.46153846,-,0.464282464,0.41168942,-,0.47854251,-,2020-Q1.csv,Q1,2020_Q1,0.4642824641555853
2020,June,Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,167.4175824,167.4175824,-,-,-,80.45054945,80.45054945,-,-,-,0.480538234,0.480538234,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.48053823437603294
2020,June,Y62,RJN,EAST CHESHIRE NHS TRUST,338.9450549,338.9450549,-,-,-,206.2417582,206.2417582,-,-,-,0.60848139,0.60848139,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.608481390179444
2020,June,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,519.0879121,466.6703297,-,52.41758242,-,380.1098901,363.6153846,-,16.49450549,-,0.732264962,0.779169708,-,0.314675052,-,2020-Q1.csv,Q1,2020_Q1,0.7322649617523235
2020,June,Y62,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,698.4725275,698.4725275,-,-,-,448.0769231,448.0769231,-,-,-,0.641509731,0.641509731,-,-,-,2020-Q1.csv,Q1,2020_Q1,0.6415097308175803
2020,June,Y62,RMC,BOLTON NHS FOUNDATION TRUST,614.1868132,530.3846154,-,83.8021978,-,387.9450549,341.043956,-,46.9010989,-,0.631640157,0.643012535,-,0.559664306,-,2020-Q1.csv,Q1,2020_Q1,0.6316401566467237
2020,June,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,455.0,422.0989011,-,32.9010989,-,240.5714286,224.5824176,-,15.98901099,-,0.528728414,0.532061128,-,0.485971944,-,2020-Q1.csv,Q1,2020_Q1,0.5287284145054945
2020,June,Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",573.3736264,545.3736264,-,28,-,314.8571429,300.043956,-,14.81318681,-,0.549130843,0.550162204,-,0.529042386,-,2020-Q1.csv,Q1,2020_Q1,0.5491308431412707
2020,June,Y62,RT2,PENNINE CARE NHS FOUNDATION TRUST,514.0,-,-,-,514,416.1318681,-,-,-,416.1318681,0.809595074,-,-,-,0.809595074,2020-Q1.csv,Q1,2020_Q1,0.8095950741245137
2020,June,Y62,RTV,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,288.6043956,-,9,-,279.6043956,220.3736264,-,3.945054945,-,216.4285714,0.763583749,-,0.438339438,-,0.774052822,2020-Q1.csv,Q1,2020_Q1,0.7635837491035082
2020,June,Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,642.6373626,604.7472527,-,37.89010989,-,420.6703297,406.8131868,-,13.85714286,-,0.654599863,0.67269952,-,0.365719258,-,2020-Q1.csv,Q1,2020_Q1,0.6545998632853223
2020,June,Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,464.6703297,435.7252747,-,28.94505495,-,269.0549451,259.6263736,-,9.428571429,-,0.579023294,0.595848781,-,0.325740319,-,2020-Q1.csv,Q1,2020_Q1,0.579023294372393
2020,June,Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,710.7142857,-,113,-,597.7142857,591.5384615,-,87.52747253,-,504.010989,0.832315423,-,0.774579403,-,0.843230622,2020-Q1.csv,Q1,2020_Q1,0.8323154232328104
2020,June,Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,540.1758242,-,-,-,540.1758242,254.032967,-,-,-,254.032967,0.470278298,-,-,-,0.470278298,2020-Q1.csv,Q1,2020_Q1,0.4702782975825004
2020,June,Y62,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1189.571429,1062.164835,-,127.4065934,-,718.9450549,658.967033,-,59.97802198,-,0.60437317,0.620399971,-,0.470760738,-,2020-Q1.csv,Q1,2020_Q1,0.6043731695072511
2020,June,Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,517.4505495,475.978022,-,41.47252747,-,372.1428571,352.7032967,-,19.43956044,-,0.719185355,0.741007526,-,0.468733439,-,2020-Q1.csv,Q1,2020_Q1,0.7191853549282974
2020,June,Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,559.8461538,519.8461538,-,40,-,362.5824176,344.7912088,-,17.79120879,-,0.647646528,0.663256247,-,0.44478022,-,2020-Q1.csv,Q1,2020_Q1,0.6476465277807897
2020,June,Y62,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,280.4615385,-,35.1978022,-,245.2637363,235.3736264,-,21.69230769,-,213.6813187,0.839236737,-,0.616297221,-,0.87123079,2020-Q1.csv,Q1,2020_Q1,0.8392367369117887
2020,June,Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,694.8241758,657,-,37.82417582,-,442.0659341,423.2197802,-,18.84615385,-,0.636227048,0.644170137,-,0.498256827,-,2020-Q1.csv,Q1,2020_Q1,0.6362270477866121
2020,June,Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,664.0,602,-,62,-,461.9340659,429.4835165,-,32.45054945,-,0.695683834,0.713427768,-,0.523395959,-,2020-Q1.csv,Q1,2020_Q1,0.695683834186747
2020,June,Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,920.8901099,848.8901099,-,72,-,567.6263736,537.3736264,-,30.25274725,-,0.616388826,0.633030848,-,0.420177045,-,2020-Q1.csv,Q1,2020_Q1,0.6163888258737396
2020,June,Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,842.0989011,801.0989011,-,41,-,481.5824176,466.0879121,-,15.49450549,-,0.571883441,0.5818107,-,0.377914768,-,2020-Q1.csv,Q1,2020_Q1,0.5718834414472317
2020,June,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,641.3406593,565.3406593,-,76,-,362.7252747,320.967033,-,41.75824176,-,0.56557349,0.567740932,-,0.549450549,-,2020-Q1.csv,Q1,2020_Q1,0.5655734895958436
2020,June,Y63,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1019.0,969,-,50,-,501.1208791,482.5824176,-,18.53846154,-,0.491777114,0.498021071,-,0.370769231,-,2020-Q1.csv,Q1,2020_Q1,0.49177711393523066
2020,June,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,268.7912088,240.7912088,-,28,-,154.0,143.967033,-,10.03296703,-,0.572935405,0.597891566,-,0.358320251,-,2020-Q1.csv,Q1,2020_Q1,0.572935404723698
2020,June,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,361.7472527,326.7472527,-,35,-,184.2747253,171.8021978,-,12.47252747,-,0.509401865,0.525795386,-,0.356357928,-,2020-Q1.csv,Q1,2020_Q1,0.5094018653206485
2020,June,Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,161.967033,138,-,-,23.96703297,74.85714286,64.10989011,-,-,10.74725275,0.462175181,0.464564421,-,-,0.448418157,2020-Q1.csv,Q1,2020_Q1,0.46217518141485003
2020,June,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,410.0,371,-,39,-,376.7032967,359.4725275,-,17.23076923,-,0.918788529,0.968928645,-,0.441814596,-,2020-Q1.csv,Q1,2020_Q1,0.9187885285365854
2020,June,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,418.6373626,394.6373626,-,24,-,269.8791209,255.4285714,-,14.45054945,-,0.644660857,0.64724883,-,0.602106227,-,2020-Q1.csv,Q1,2020_Q1,0.6446608568902731
2020,June,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,402.9230769,-,13.64835165,-,389.2747253,297.7912088,-,4.098901099,-,293.6923077,0.739077074,-,0.300322061,-,0.754460253,2020-Q1.csv,Q1,2020_Q1,0.7390770741927688
2020,June,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1441.868132,1361.868132,-,80,-,901.1648352,847.956044,-,53.20879121,-,0.624998095,0.622641814,-,0.66510989,-,2020-Q1.csv,Q1,2020_Q1,0.6249980946246476
2020,June,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,655.021978,585.021978,-,70,-,430.4945055,408.4395604,-,22.05494505,-,0.657221467,0.698161053,-,0.315070644,-,2020-Q1.csv,Q1,2020_Q1,0.6572214673077733
2020,June,Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,575.4505495,535.7032967,-,39.74725275,-,374.4395604,358.3956044,-,16.04395604,-,0.650689379,0.669018852,-,0.403649433,-,2020-Q1.csv,Q1,2020_Q1,0.650689378479775
2020,June,Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,798.0549451,739.0549451,-,59,-,496.5054945,470.6923077,-,25.81318681,-,0.6221445,0.636884052,-,0.437511641,-,2020-Q1.csv,Q1,2020_Q1,0.6221444996344024
2020,June,Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,456.0549451,408.0549451,-,16,32,305.6043956,277.7912088,-,9.076923077,18.73626374,0.670104335,0.680769127,-,0.567307692,0.585508242,2020-Q1.csv,Q1,2020_Q1,0.6701043347594653
2020,June,Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1684.791209,1551.78022,-,133.010989,-,1063.021978,1012.89011,-,50.13186813,-,0.63095176,0.652727814,-,0.376900198,-,2020-Q1.csv,Q1,2020_Q1,0.6309517596729103
2020,June,Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1289.406593,1209.406593,-,80,-,781.7472527,744.7142857,-,37.03296703,-,0.606284516,0.615768336,-,0.462912088,-,2020-Q1.csv,Q1,2020_Q1,0.6062845164155292
2020,June,Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,808.3846154,749.1428571,-,31.24175824,28,511.7582418,483.7252747,-,16.0989011,11.93406593,0.633062817,0.645704982,-,0.515300739,0.426216641,2020-Q1.csv,Q1,2020_Q1,0.6330628169448461
2020,June,Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,751.7802198,715.7802198,-,36,-,457.967033,432.967033,-,25,-,0.609176753,0.604888234,-,0.694444444,-,2020-Q1.csv,Q1,2020_Q1,0.6091767526443238
2020,June,Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,208.1318681,-,13.98901099,-,194.1428571,135.2637363,-,7.461538462,-,127.8021978,0.649894403,-,0.533385703,-,0.658289466,2020-Q1.csv,Q1,2020_Q1,0.649894403652835
2020,June,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,456.7142857,428.7142857,-,28,-,302.8021978,293.7032967,-,9.098901099,-,0.663001371,0.685079333,-,0.324960754,-,2020-Q1.csv,Q1,2020_Q1,0.6630013714939944
2020,June,Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1019.67033,943.6703297,-,76,-,613.0989011,585.7582418,-,27.34065934,-,0.601271689,0.620723385,-,0.359745518,-,2020-Q1.csv,Q1,2020_Q1,0.6012716885662448
2020,June,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,668.2087912,619.043956,-,49.16483516,-,368.5714286,345.8021978,-,22.76923077,-,0.551581232,0.558606856,-,0.46312025,-,2020-Q1.csv,Q1,2020_Q1,0.5515812324739137
2020,June,Y63,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",785.043956,-,118.2857143,-,666.7582418,557.6043956,-,79.10989011,-,478.4945055,0.710284298,-,0.668803419,-,0.717643181,2020-Q1.csv,Q1,2020_Q1,0.710284298526591
2020,June,Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",783.0,49,102,-,632,635.2087912,41.23076923,80.92307692,-,513.0549451,0.811250053,0.84144427,0.793363499,-,0.811795799,2020-Q1.csv,Q1,2020_Q1,0.8112500526181353
2020,June,Y63,RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,322.7912088,80.56043956,-,-,242.2307692,210.5274725,33.38461538,-,-,177.1428571,0.652209437,0.414404583,-,-,0.731297918,2020-Q1.csv,Q1,2020_Q1,0.6522094368141292
2020,June,Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,959.967033,899.967033,-,60,-,575.3186813,543.9010989,-,31.41758242,-,0.599310874,0.604356692,-,0.523626374,-,2020-Q1.csv,Q1,2020_Q1,0.5993108737308065
2020,June,Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,471.0,24,24,-,423,386.4945055,15.83516484,17.43956044,-,353.2197802,0.820582814,0.659798535,0.726648352,-,0.835034941,2020-Q1.csv,Q1,2020_Q1,0.8205828142250531
2020,June,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,918.4065934,851.2307692,-,67.17582418,-,507.7802198,478.3956044,-,29.38461538,-,0.552892611,0.562004596,-,0.437428431,-,2020-Q1.csv,Q1,2020_Q1,0.5528926114523689
2020,June,Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,8.0,-,-,-,8,7.483516484,-,-,-,7.483516484,0.93543956,-,-,-,0.93543956,2020-Q1.csv,Q1,2020_Q1,0.9354395605
2020,June,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,206.0,-,6,-,200,151.8791209,-,4.274725275,-,147.6043956,0.737277286,-,0.712454212,-,0.738021978,2020-Q1.csv,Q1,2020_Q1,0.7372772859223301
2020,June,Y63,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,158.5824176,-,7,-,151.5824176,137.8241758,-,4.89010989,-,132.9340659,0.86910124,-,0.698587127,-,0.876975497,2020-Q1.csv,Q1,2020_Q1,0.8691012401364727
2020,September,Y56,R1H,BARTS HEALTH NHS TRUST,1654.967391,1474.902174,-,180.0652174,-,1425.26087,1311.347826,-,113.9130435,-,0.861201784,0.889108342,-,0.632621031,-,2020-Q2.csv,Q2,2020_Q2,0.8612017842471195
2020,September,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,930.9891304,862.9891304,-,68,-,713.2391304,685.2282609,-,28.01086957,-,0.766108977,0.794017255,-,0.411924552,-,2020-Q2.csv,Q2,2020_Q2,0.7661089771193745
2020,September,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,974.2391304,889.4673913,-,83,1.77173913,715.5217391,682.3478261,-,31.40217391,1.77173913,0.734441593,0.767142037,-,0.378339445,1,2020-Q2.csv,Q2,2020_Q2,0.7344415932115387
2020,September,Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,129.6304348,129.6304348,-,-,-,84.98913043,84.98913043,-,-,-,0.655626363,0.655626363,-,-,-,2020-Q2.csv,Q2,2020_Q2,0.6556263624443233
2020,September,Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,421.7934783,382.2717391,-,39.52173913,-,420.4673913,380.9456522,-,39.52173913,-,0.996856075,0.996531036,-,1,-,2020-Q2.csv,Q2,2020_Q2,0.9968560751452471
